date,hour,P_LD,P_PV,P1 (PV_LD),P2 (GR_LD),P3 (PV_BAT),P4 (BAT_LD),P5 (FC_BAT),P6 (BAT_EL),P7 (EL_FT),P8 (FT_FC),P9 (FC_WT),P10 (WT_EL)
10/09/2017,22,0.37,0,0,0.249347826,0,0.120652174,0,6.10E-14,5.67E-07,0,4.41E-07,0
10/09/2017,23,0.22,0,0,0.14826087,0,0.07173913,0,2.71E-13,9.78E-07,0,7.67E-07,0
11/09/2017,0,0.16,0,0,0.107826087,0,0.052173913,0,7.27E-13,1.27E-06,0,9.81E-07,0
11/09/2017,1,0.22,0,0,0.14826087,0,0.07173913,0,2.71E-13,9.78E-07,0,7.67E-07,0
11/09/2017,2,0.25,0,0,0.168478261,0,0.081521739,0,1.63E-13,7.79E-07,0,6.03E-07,0
11/09/2017,3,0.26,0,0,0.175217391,0,0.084782609,0,1.03E-13,6.25E-07,0,4.83E-07,0
11/09/2017,4,0.26,0,0,0.175217391,0,0.084782609,0,1.03E-13,6.25E-07,0,4.83E-07,0
11/09/2017,5,0.17,0.039275,0.039275,0.088097283,0,0.042627717,0,1.98E-13,6.63E-07,0,5.13E-07,0
11/09/2017,6,0.17,0.330917,0.17,9.58E-14,0.142969018,0,7.88E-14,0,0,3.57E-07,0,3.83E-07
11/09/2017,7,0.2,1.055014,0.2,1.59E-14,0.70313625,0,2.65E-14,0,0,5.97E-07,0,5.98E-07
11/09/2017,8,0.31,1.818051,0.31,5.47E-15,1.236737411,0,9.31E-15,0,0,3.86E-07,0,4.59E-07
11/09/2017,9,0.37,2.507011,0.37,1.47E-13,1.699868126,0,2.44E-13,0,0,0.245684898,0,0.147410939
11/09/2017,10,0.33,2.957746,0.33,7.80E-23,2.054631563,0,1.26E-22,0,0,0.435342387,0,0.261205432
11/09/2017,11,0.22,3.152328,0.22,1.11E-14,2.267956195,0,1.78E-14,0,0,0.553162003,0,0.331897202
11/09/2017,12,0.38,3.223303,0.38,8.86E-20,2.214957731,0,1.41E-19,0,0,0.523524704,0,0.314114822
11/09/2017,13,1.1,3.014086,1.1,7.51E-17,1.590593246,0,1.02E-16,0,0,0.187266254,0,0.112359752
11/09/2017,14,1.07,2.532941,1.07,1.89E-17,1.259583475,0,2.15E-17,0,0,0.010307539,0,0.006184523
11/09/2017,15,1.1,1.909351,1.1,4.53E-14,0.738764196,0,2.45E-14,0,0,6.71E-07,0,6.38E-07
11/09/2017,16,1.19,1.155716,1.093631272,0.064944143,0,0.031424585,0,3.96E-13,8.12E-07,0,6.31E-07,0
11/09/2017,17,1.26,0.522198,0.522198,0.497214391,0,0.240587609,0,2.29E-14,5.28E-07,0,4.10E-07,0
11/09/2017,18,1.75,0,0,1.20394037,0,0.54605963,0,3.49E-20,0.02592464,0,0.02262514,0
11/09/2017,19,3.03,0,0,2.245479235,0,0.784520765,0,4.96E-18,0.214546861,0,0.187240897,0
11/09/2017,20,0.27,0,0,0.181956522,0,0.088043478,0,8.93E-14,5.93E-07,0,4.58E-07,0
11/09/2017,21,0.25,0,0,0.168478261,0,0.081521739,0,1.63E-13,7.79E-07,0,6.03E-07,0
11/09/2017,22,0.25,0,0,0.168478261,0,0.081521739,0,1.63E-13,7.79E-07,0,6.03E-07,0
11/09/2017,23,0.46,0,0,0.31,0,0.15,0,2.00E-13,1.17E-06,0,9.06E-07,0
12/09/2017,0,0.32,0,0,0.215652174,0,0.104347826,0,7.97E-14,5.84E-07,0,4.49E-07,0
12/09/2017,1,0.38,0,0,0.256086957,0,0.123913043,0,3.49E-13,1.35E-06,0,1.06E-06,0
12/09/2017,2,0.32,0,0,0.215652174,0,0.104347826,0,7.97E-14,5.84E-07,0,4.49E-07,0
12/09/2017,3,0.26,0,0,0.175217391,0,0.084782609,0,1.03E-13,6.25E-07,0,4.83E-07,0
12/09/2017,4,0.19,0,0,0.128043478,0,0.061956522,0,6.55E-13,1.31E-06,0,1.04E-06,0
12/09/2017,5,0.2,0.053509,0.053509,0.098722196,0,0.047768804,0,7.59E-13,1.35E-06,0,1.04E-06,0
12/09/2017,6,0.24,0.245683,0.183871689,0.056128311,0.061811311,0,2.87E-13,0,0,4.92E-07,0,5.79E-07
12/09/2017,7,0.37,0.460799,0.324855938,0.045144062,0.135344456,0,5.52E-14,0,0,3.45E-07,0,3.64E-07
12/09/2017,8,0.43,1.185317,0.43,6.45E-15,0.641504732,0,8.44E-15,0,0,2.03E-07,0,2.51E-07
12/09/2017,9,0.33,2.525863,0.33,1.77E-26,1.739847753,0,2.93E-26,0,0,0.267058115,0,0.160234869
12/09/2017,10,0.24,2.895377,0.24,3.31E-22,2.068211021,0,5.44E-22,0,0,0.442602001,0,0.265561201
12/09/2017,11,0.92,3.255568,0.92,2.01E-14,1.8846766,0,2.75E-14,0,0,0.344484006,0,0.206690404
12/09/2017,12,0.61,3.290641,0.61,2.83E-18,2.113592986,0,4.29E-18,0,0,0.466863322,0,0.280117993
12/09/2017,13,0.27,2.937537,0.27,8.29E-22,2.079260594,0,9.39E-22,0,0,0.448509133,0,0.26910548
12/09/2017,14,0.31,2.619045,0.31,8.99E-24,1.820884269,0,1.56E-23,0,0,0.310380454,0,0.186228272
12/09/2017,15,0.39,1.947573,0.39,1.58E-18,1.278994571,0,2.57E-18,0,0,0.020684763,0,0.012410858
12/09/2017,16,0.24,1.231938,0.24,4.56E-15,0.81637875,0,7.57E-15,0,0,2.78E-07,0,3.07E-07
12/09/2017,17,0.2,0.536737,0.2,8.06E-14,0.286663661,0,1.03E-13,0,0,4.76E-07,0,5.92E-07
12/09/2017,18,0.25,0,0,0.168478261,0,0.081521739,0,1.63E-13,7.79E-07,0,6.03E-07,0
12/09/2017,19,0.15,0,0,0.101086957,0,0.048913043,0,1.32E-13,5.14E-07,0,3.96E-07,0
12/09/2017,20,0.23,0,0,0.155,0,0.075,0,1.34E-13,6.83E-07,0,5.31E-07,0
12/09/2017,21,0.27,0,0,0.181956522,0,0.088043478,0,8.93E-14,5.93E-07,0,4.58E-07,0
12/09/2017,22,1.26,0,0,0.849130435,0,0.410869565,0,2.77E-14,7.14E-07,0,5.47E-07,0
12/09/2017,23,0.82,0,0,0.552608696,0,0.267391304,0,2.64E-14,5.24E-07,0,4.04E-07,0
13/09/2017,0,0.45,0,0,0.30326087,0,0.14673913,0,1.90E-13,1.14E-06,0,8.86E-07,0
13/09/2017,1,0.22,0,0,0.14826087,0,0.07173913,0,2.71E-13,9.78E-07,0,7.67E-07,0
13/09/2017,2,0.18,0,0,0.121304348,0,0.058695652,0,6.27E-13,1.23E-06,0,9.69E-07,0
13/09/2017,3,0.21,0,0,0.141521739,0,0.068478261,0,3.88E-13,1.11E-06,0,8.60E-07,0
13/09/2017,4,0.23,0,0,0.155,0,0.075,0,1.34E-13,6.83E-07,0,5.31E-07,0
13/09/2017,5,0.3,0.024455,0.024455,0.18569337,0,0.08985163,0,2.02E-13,9.36E-07,0,7.24E-07,0
13/09/2017,6,0.27,0.166311,0.166311,0.06987737,0,0.03381163,0,1.88E-13,5.58E-07,0,4.29E-07,0
13/09/2017,7,0.31,0.274718,0.262545077,0.031980492,0,0.015474431,0,8.69E-13,8.76E-07,0,6.89E-07,0
13/09/2017,8,0.28,0.480681,0.28,2.43E-13,0.183761518,0,1.24E-13,0,0,4.05E-07,0,4.50E-07
13/09/2017,9,0.25,1.003088,0.25,1.65E-14,0.625249286,0,2.57E-14,0,0,6.49E-07,0,6.10E-07
13/09/2017,10,0.15,1.716027,0.15,2.33E-19,1.267663657,0,4.20E-19,0,0,0.014627226,0,0.008776336
13/09/2017,11,0.23,3.119832,0.23,3.70E-29,2.237840149,0,1.19E-28,0,0,0.536320793,0,0.321792476
13/09/2017,12,0.22,3.147938,0.22,1.82E-15,2.264770118,0,2.95E-15,0,0,0.551380315,0,0.330828189
13/09/2017,13,0.36,3.006593,0.36,6.83E-22,2.070555047,0,1.10E-21,0,0,0.443855124,0,0.266313074
13/09/2017,14,0.24,2.406474,0.24,1.74E-23,1.711867408,0,3.22E-23,0,0,0.252099746,0,0.151259848
13/09/2017,15,0.21,1.42212,0.21,1.54E-14,0.9909,0,2.67E-14,0,0,6.85E-07,0,6.59E-07
13/09/2017,16,0.24,1.07205,0.24,7.53E-15,0.687897321,0,1.21E-14,0,0,2.16E-07,0,3.51E-07
13/09/2017,17,0.41,0.426251,0.317439033,0.092560967,0.108811967,0,1.55E-13,0,0,6.02E-07,0,5.87E-07
13/09/2017,18,0.26,0,0,0.175217391,0,0.084782609,0,1.03E-13,6.25E-07,0,4.83E-07,0
13/09/2017,19,0.3,0,0,0.202173913,0,0.097826087,0,9.19E-14,6.14E-07,0,4.72E-07,0
13/09/2017,20,0.34,0,0,0.229130435,0,0.110869565,0,6.68E-14,5.46E-07,0,4.22E-07,0
13/09/2017,21,0.47,0,0,0.31673913,0,0.15326087,0,1.52E-13,1.03E-06,0,7.99E-07,0
13/09/2017,22,0.37,0,0,0.249347826,0,0.120652174,0,6.10E-14,5.67E-07,0,4.41E-07,0
13/09/2017,23,0.42,0,0,0.283043478,0,0.136956522,0,3.20E-13,1.40E-06,0,1.09E-06,0
14/09/2017,0,0.22,0,0,0.14826087,0,0.07173913,0,2.71E-13,9.78E-07,0,7.67E-07,0
14/09/2017,1,0.23,0,0,0.155,0,0.075,0,1.34E-13,6.83E-07,0,5.31E-07,0
14/09/2017,2,0.28,0,0,0.188695652,0,0.091304348,0,8.01E-14,5.70E-07,0,4.40E-07,0
14/09/2017,3,0.26,0,0,0.175217391,0,0.084782609,0,1.03E-13,6.25E-07,0,4.83E-07,0
14/09/2017,4,0.22,0,0,0.14826087,0,0.07173913,0,2.71E-13,9.78E-07,0,7.67E-07,0
14/09/2017,5,0.2,0.075179,0.075179,0.0841185,0,0.0407025,0,5.93E-13,1.09E-06,0,8.50E-07,0
14/09/2017,6,0.17,0.351178,0.17,6.56E-14,0.159250179,0,6.15E-14,0,0,3.50E-07,0,4.03E-07
14/09/2017,7,0.2,0.6347,0.2,1.09E-14,0.365383929,0,1.55E-14,0,0,2.72E-07,0,2.85E-07
14/09/2017,8,0.39,0.681727,0.39,3.79E-14,0.265762768,0,2.13E-14,0,0,2.82E-07,0,2.94E-07
14/09/2017,9,0.27,0.830185,0.27,3.43E-14,0.471845089,0,4.80E-14,0,0,5.97E-07,0,6.49E-07
14/09/2017,10,0.4,0.6801,0.4,4.66E-14,0.257223214,0,2.23E-14,0,0,2.88E-07,0,2.95E-07
14/09/2017,11,0.19,1.260496,0.19,8.72E-15,0.875487857,0,1.51E-14,0,0,6.10E-07,0,5.36E-07
14/09/2017,12,0.15,0.865792,0.15,5.36E-15,0.587243571,0,9.10E-15,0,0,3.14E-07,0,3.09E-07
14/09/2017,13,0.17,1.203153,0.17,1.03E-14,0.843872946,0,1.80E-14,0,0,6.44E-07,0,6.11E-07
14/09/2017,14,0.14,1.397727,0.14,1.70E-14,1.021923482,0,3.08E-14,0,0,8.23E-07,0,8.08E-07
14/09/2017,15,0.25,0.851832,0.25,1.82E-14,0.503704286,0,2.69E-14,0,0,5.44E-07,0,5.25E-07
14/09/2017,16,0.21,0.616659,0.21,1.03E-14,0.343654554,0,1.40E-14,0,0,2.60E-07,0,2.55E-07
14/09/2017,17,0.25,0.414444,0.25,8.77E-14,0.152231786,0,3.49E-14,0,0,2.55E-07,0,2.53E-07
14/09/2017,18,0.29,0.216436,0.211205704,0.053100504,0,0.025693792,0,1.15E-12,1.28E-06,0,9.88E-07,0
14/09/2017,19,0.35,0,0,0.235869565,0,0.114130435,0,1.79E-13,9.39E-07,0,7.27E-07,0
14/09/2017,20,1.59,0,0,1.073748011,0,0.516251989,0,7.05E-17,0.002346862,0,0.002048171,0
14/09/2017,21,1.65,0,0,1.122570146,0,0.527429854,0,9.56E-23,0.011188529,0,0.009764534,0
14/09/2017,22,0.31,0,0,0.208913043,0,0.101086957,0,8.52E-14,5.97E-07,0,4.59E-07,0
14/09/2017,23,0.34,0,0,0.229130435,0,0.110869565,0,6.68E-14,5.46E-07,0,4.22E-07,0
15/09/2017,0,0.29,0,0,0.195434783,0,0.094565217,0,9.60E-14,6.28E-07,0,4.83E-07,0
15/09/2017,1,0.24,0,0,0.16173913,0,0.07826087,0,1.70E-13,7.88E-07,0,6.12E-07,0
15/09/2017,2,0.18,0,0,0.121304348,0,0.058695652,0,6.27E-13,1.23E-06,0,9.69E-07,0
15/09/2017,3,0.18,0,0,0.121304348,0,0.058695652,0,6.27E-13,1.23E-06,0,9.69E-07,0
15/09/2017,4,0.2,0,0,0.134782609,0,0.065217391,0,6.50E-13,1.38E-06,0,1.08E-06,0
15/09/2017,5,0.22,0.055683,0.055683,0.11073537,0,0.05358163,0,6.43E-13,1.29E-06,0,9.95E-07,0
15/09/2017,6,0.25,0.4028,0.25,1.31E-13,0.142875,0,3.89E-14,0,0,2.64E-07,0,2.66E-07
15/09/2017,7,0.27,0.390095,0.262640956,0.007359044,0.123523505,0,5.92E-14,0,0,3.67E-07,0,3.23E-07
15/09/2017,8,0.22,0.924866,0.22,1.45E-14,0.58408875,0,2.29E-14,0,0,5.67E-07,0,5.33E-07
15/09/2017,9,0.33,0.858899,0.33,2.06E-14,0.451525982,0,2.58E-14,0,0,5.38E-07,0,5.22E-07
15/09/2017,10,0.24,1.25861,0.24,4.65E-15,0.837811607,0,7.76E-15,0,0,2.57E-07,0,3.06E-07
15/09/2017,11,0.18,0.706358,0.18,7.89E-15,0.437430536,0,1.22E-14,0,0,2.00E-07,0,2.27E-07
15/09/2017,12,0.2,0.931057,0.2,4.95E-15,0.603527946,0,8.05E-15,0,0,3.52E-07,0,3.10E-07
15/09/2017,13,0.25,0.809698,0.25,2.60E-14,0.469846607,0,3.74E-14,0,0,6.20E-07,0,5.93E-07
15/09/2017,14,0.21,0.898408,0.21,7.66E-15,0.57006,0,1.22E-14,0,0,4.18E-07,0,3.81E-07
15/09/2017,15,0.18,0.53866,0.18,7.59E-14,0.302673214,0,1.05E-13,0,0,5.26E-07,0,6.40E-07
15/09/2017,16,0.17,0.676695,0.17,9.56E-15,0.420826339,0,1.49E-14,0,0,2.64E-07,0,3.27E-07
15/09/2017,17,0.2,0.34846,0.2,1.16E-13,0.135369643,0,6.39E-14,0,0,2.89E-07,0,3.54E-07
15/09/2017,18,0.25,0.061815,0.061815,0.126820326,0,0.061364674,0,3.74E-13,1.07E-06,0,8.32E-07,0
15/09/2017,19,0.4,0,0,0.269565217,0,0.130434783,0,9.36E-14,7.27E-07,0,5.71E-07,0
15/09/2017,20,0.33,0,0,0.222391304,0,0.107608696,0,6.52E-14,5.31E-07,0,4.09E-07,0
15/09/2017,21,0.37,0,0,0.249347826,0,0.120652174,0,6.10E-14,5.67E-07,0,4.41E-07,0
15/09/2017,22,0.34,0,0,0.229130435,0,0.110869565,0,6.68E-14,5.46E-07,0,4.22E-07,0
15/09/2017,23,0.27,0,0,0.181956522,0,0.088043478,0,8.93E-14,5.93E-07,0,4.58E-07,0
16/09/2017,0,0.24,0,0,0.16173913,0,0.07826087,0,1.70E-13,7.88E-07,0,6.12E-07,0
16/09/2017,1,0.28,0,0,0.188695652,0,0.091304348,0,8.01E-14,5.70E-07,0,4.40E-07,0
16/09/2017,2,0.33,0,0,0.222391304,0,0.107608696,0,6.52E-14,5.31E-07,0,4.09E-07,0
16/09/2017,3,0.32,0,0,0.215652174,0,0.104347826,0,7.97E-14,5.84E-07,0,4.49E-07,0
16/09/2017,4,0.35,0,0,0.235869565,0,0.114130435,0,1.79E-13,9.39E-07,0,7.27E-07,0
16/09/2017,5,0.28,0.059679,0.059679,0.148477196,0,0.071843804,0,3.40E-13,1.09E-06,0,8.47E-07,0
16/09/2017,6,0.2,0.359978,0.2,7.15E-14,0.144625179,0,4.58E-14,0,0,2.49E-07,0,3.14E-07
16/09/2017,7,0.24,1.115717,0.24,1.19E-14,0.722986875,0,1.93E-14,0,0,5.24E-07,0,5.53E-07
16/09/2017,8,0.3,1.897302,0.3,1.00E-25,1.301391821,0,1.69E-25,0,0,0.032658393,0,0.019595036
16/09/2017,9,0.33,2.54158,0.33,1.05E-21,1.751303303,0,1.83E-21,0,0,0.273182282,0,0.163909369
16/09/2017,10,0.29,2.041001,0.29,5.42E-27,1.412688568,0,9.34E-27,0,0,0.092157934,0,0.05529476
16/09/2017,11,0.38,2.737859,0.38,1.06E-16,1.861565064,0,1.25E-16,0,0,0.332128516,0,0.19927711
16/09/2017,12,0.29,2.857195,0.29,4.50E-15,2.007582687,0,7.11E-15,0,0,0.410189931,0,0.246113959
16/09/2017,13,0.2,2.961689,0.2,2.87E-18,2.142662092,0,4.76E-18,0,0,0.483096221,0,0.289857733
16/09/2017,14,0.35,2.368851,0.35,1.27E-27,1.612287872,0,7.04E-28,0,0,0.198864259,0,0.119318555
16/09/2017,15,0.21,1.981662,0.21,6.70E-14,1.421916711,0,1.23E-13,0,0,0.097091323,0,0.058254794
16/09/2017,16,0.29,1.303652,0.29,4.14E-15,0.837845357,0,6.68E-15,0,0,2.78E-07,0,2.92E-07
16/09/2017,17,0.33,0.422952,0.295424303,0.034575697,0.126217067,0,1.15E-13,0,0,5.02E-07,0,5.06E-07
16/09/2017,18,0.47,0.234277,0.234277,0.158856804,0,0.076866196,0,2.70E-13,1.06E-06,0,8.24E-07,0
16/09/2017,19,0.36,0,0,0.242608696,0,0.117391304,0,2.18E-13,1.07E-06,0,8.27E-07,0
16/09/2017,20,0.57,0,0,0.384130435,0,0.185869565,0,7.42E-14,7.91E-07,0,6.10E-07,0
16/09/2017,21,0.44,0,0,0.296521739,0,0.143478261,0,2.73E-13,1.35E-06,0,1.06E-06,0
16/09/2017,22,0.29,0,0,0.195434783,0,0.094565217,0,9.60E-14,6.28E-07,0,4.83E-07,0
16/09/2017,23,0.25,0,0,0.168478261,0,0.081521739,0,1.63E-13,7.79E-07,0,6.03E-07,0
17/09/2017,0,0.34,0,0,0.229130435,0,0.110869565,0,6.68E-14,5.46E-07,0,4.22E-07,0
17/09/2017,1,0.33,0,0,0.222391304,0,0.107608696,0,6.52E-14,5.31E-07,0,4.09E-07,0
17/09/2017,2,0.29,0,0,0.195434783,0,0.094565217,0,9.60E-14,6.28E-07,0,4.83E-07,0
17/09/2017,3,0.17,0,0,0.114565217,0,0.055434783,0,7.31E-13,1.29E-06,0,1.01E-06,0
17/09/2017,4,0.18,0,0,0.121304348,0,0.058695652,0,6.27E-13,1.23E-06,0,9.69E-07,0
17/09/2017,5,0.2,0.062629,0.062629,0.092576109,0,0.044794891,0,1.17E-13,5.02E-07,0,3.88E-07,0
17/09/2017,6,0.19,0.421811,0.19,2.71E-14,0.201544554,0,2.86E-14,0,0,2.53E-07,0,2.76E-07
17/09/2017,7,0.26,0.993309,0.26,1.67E-14,0.610159018,0,2.57E-14,0,0,6.47E-07,0,6.08E-07
17/09/2017,8,0.84,1.346371,0.84,7.79E-14,0.474405268,0,2.16E-14,0,0,5.70E-07,0,4.56E-07
17/09/2017,9,0.29,2.551696,0.29,1.12E-20,1.784915578,0,2.03E-20,0,0,0.291151495,0,0.174690897
17/09/2017,10,0.27,3.007036,0.27,2.51E-21,2.129850289,0,4.08E-21,0,0,0.475931726,0,0.285559036
17/09/2017,11,0.35,3.132939,0.35,4.10E-22,2.168970813,0,6.65E-22,0,0,0.497808335,0,0.298685001
17/09/2017,12,0.27,3.026878,0.27,3.24E-18,2.144250776,0,5.28E-18,0,0,0.48398463,0,0.290390778
17/09/2017,13,0.5,3.004,0.5,3.74E-27,1.976828286,0,5.83E-27,0,0,0.393748545,0,0.236249127
17/09/2017,14,0.34,2.512573,0.34,2.74E-26,1.723601383,0,4.55E-26,0,0,0.258372761,0,0.155023657
17/09/2017,15,0.3,2.012385,0.3,1.12E-17,1.385271634,0,1.76E-17,0,0,0.077500767,0,0.04650046
17/09/2017,16,0.81,1.260861,0.81,3.02E-13,0.427388304,0,4.86E-14,0,0,4.56E-07,0,6.20E-07
17/09/2017,17,0.87,0.561155,0.558846896,0.209690135,0,0.101462969,0,1.28E-13,8.36E-07,0,6.52E-07,0
17/09/2017,18,0.45,0.21325,0.21325,0.159548913,0,0.077201087,0,2.92E-13,1.07E-06,0,8.38E-07,0
17/09/2017,19,0.28,0,0,0.188695652,0,0.091304348,0,8.01E-14,5.70E-07,0,4.40E-07,0
17/09/2017,20,0.29,0,0,0.195434783,0,0.094565217,0,9.60E-14,6.28E-07,0,4.83E-07,0
17/09/2017,21,0.45,0,0,0.30326087,0,0.14673913,0,1.90E-13,1.14E-06,0,8.86E-07,0
17/09/2017,22,0.36,0,0,0.242608696,0,0.117391304,0,2.18E-13,1.07E-06,0,8.27E-07,0
17/09/2017,23,0.31,0,0,0.208913043,0,0.101086957,0,8.52E-14,5.97E-07,0,4.59E-07,0
18/09/2017,0,0.26,0,0,0.175217391,0,0.084782609,0,1.03E-13,6.25E-07,0,4.83E-07,0
18/09/2017,1,0,0,0,0,0,0,5.02E-07,0,0,5.73E-07,0,3.80E-07
18/09/2017,2,0.23,0,0,0.155,0,0.075,0,1.34E-13,6.83E-07,0,5.31E-07,0
18/09/2017,3,0.28,0,0,0.188695652,0,0.091304348,0,8.01E-14,5.70E-07,0,4.40E-07,0
18/09/2017,4,0.29,0,0,0.195434783,0,0.094565217,0,9.60E-14,6.28E-07,0,4.83E-07,0
18/09/2017,5,0.31,0.065403,0.065403,0.164837109,0,0.079759891,0,2.52E-13,9.57E-07,0,7.51E-07,0
18/09/2017,6,0.27,0.375289,0.25560489,0.01439511,0.11671441,0,9.83E-14,0,0,4.78E-07,0,4.28E-07
18/09/2017,7,1.51,1.113648,1.088435304,0.284097947,0,0.137466749,0,3.68E-14,5.29E-07,0,4.04E-07,0
18/09/2017,8,2.28,1.503841,1.492747744,0.530539564,0,0.256712692,0,3.55E-14,6.49E-07,0,4.93E-07,0
18/09/2017,9,3.07,2.077092,2.054232919,0.684538685,0,0.331228396,0,4.61E-14,9.10E-07,0,7.12E-07,0
18/09/2017,10,1.13,2.889906,1.13,7.18E-22,1.480403643,0,8.56E-22,0,0,0.128358595,0,0.077015157
18/09/2017,11,3.38,3.003279,2.869345433,0.344136773,0,0.166517793,0,3.28E-14,5.90E-07,0,4.60E-07,0
18/09/2017,12,0.3,2.876703,0.3,1.99E-22,2.015241586,0,3.31E-22,0,0,0.414284399,0,0.248570639
18/09/2017,13,1.34,1.844365,1.259917961,0.080082039,0.57088835,0,3.12E-14,0,0,3.19E-07,0,5.39E-07
18/09/2017,14,0.36,1.567481,0.36,9.94E-15,0.999225804,0,1.59E-14,0,0,5.51E-07,0,5.83E-07
18/09/2017,15,1.8,0.795949,0.795949,0.676643065,0,0.327407935,0,8.62E-14,1.19E-06,0,9.24E-07,0
18/09/2017,16,1.89,0.713798,0.713798,0.79265787,0,0.38354413,0,5.17E-14,1.02E-06,0,7.88E-07,0
18/09/2017,17,0.24,0.340395,0.230438094,0.009561906,0.106875575,0,5.54E-14,0,0,2.90E-07,0,2.85E-07
18/09/2017,18,2.23,0.221419,0.221419,1.414348308,0,0.594232692,0,1.98E-26,0.064029423,0,0.055880224,0
18/09/2017,19,0.97,0,0,0.653695652,0,0.316304348,0,9.83E-14,1.14E-06,0,8.86E-07,0
18/09/2017,20,2.1,0,0,1.488736153,0,0.611263847,0,6.35E-20,0.077501028,0,0.067637261,0
18/09/2017,21,2,0,0,1.407365929,0,0.592634071,0,6.46E-19,0.062764917,0,0.054776655,0
18/09/2017,22,2.32,0,0,1.667750646,0,0.652249354,0,4.03E-20,0.109920472,0,0.095930594,0
18/09/2017,23,1.66,0,0,1.130707168,0,0.529292832,0,5.73E-25,0.01266214,0,0.011050595,0
19/09/2017,0,1.14,0,0,0.76826087,0,0.37173913,0,3.67E-14,7.78E-07,0,5.92E-07,0
19/09/2017,1,1.18,0,0,0.795217391,0,0.384782609,0,5.49E-14,9.75E-07,0,7.45E-07,0
19/09/2017,2,1.07,0,0,0.721086957,0,0.348913043,0,7.70E-14,1.16E-06,0,8.89E-07,0
19/09/2017,3,0.85,0,0,0.572826087,0,0.277173913,0,3.04E-14,5.75E-07,0,4.39E-07,0
19/09/2017,4,0.23,0,0,0.155,0,0.075,0,1.34E-13,6.83E-07,0,5.31E-07,0
19/09/2017,5,0.22,0.065571,0.065571,0.104071717,0,0.050357283,0,5.25E-13,1.14E-06,0,8.84E-07,0
19/09/2017,6,0.28,0.209747,0.204579508,0.050826853,0,0.024593639,0,1.17E-12,1.26E-06,0,9.74E-07,0
19/09/2017,7,0.32,0.613407,0.32,5.47E-14,0.261487768,0,4.32E-14,0,0,4.55E-07,0,4.60E-07
19/09/2017,8,1.39,1.086577,1.054041955,0.226406509,0,0.109551537,0,1.04E-13,7.50E-07,0,5.62E-07,0
19/09/2017,9,0.33,1.309572,0.33,2.52E-14,0.813673929,0,3.92E-14,0,0,5.19E-07,0,6.33E-07
19/09/2017,10,0.26,1.549307,0.26,1.32E-14,1.056943125,0,2.24E-14,0,0,7.65E-07,0,7.25E-07
19/09/2017,11,0.18,1.178133,0.18,9.95E-15,0.816535446,0,1.72E-14,0,0,6.01E-07,0,5.87E-07
19/09/2017,12,0.22,1.649245,0.22,3.23E-15,1.166179018,0,5.68E-15,0,0,4.37E-07,0,4.08E-07
19/09/2017,13,0.27,2.215813,0.27,1.50E-12,1.553222222,0,4.93E-12,0,0,0.167287603,0,0.100372562
19/09/2017,14,0.24,1.602004,0.24,3.67E-15,1.113753214,0,6.38E-15,0,0,5.50E-07,0,4.47E-07
19/09/2017,15,0.17,1.829219,0.17,9.74E-16,1.337045643,0,1.72E-15,0,0,0.051719022,0,0.031031413
19/09/2017,16,0.16,1.249875,0.16,6.11E-15,0.888649554,0,1.08E-14,0,0,3.37E-07,0,4.16E-07
19/09/2017,17,0.17,0.522882,0.17,1.29E-14,0.297226607,0,1.80E-14,0,0,2.43E-07,0,2.64E-07
19/09/2017,18,1.14,0.222206,0.222206,0.618513348,0,0.299280652,0,2.00E-14,5.52E-07,0,4.28E-07,0
19/09/2017,19,1.46,0,0,0.983913043,0,0.476086957,0,2.86E-14,7.97E-07,0,6.09E-07,0
19/09/2017,20,2.6,0,0,1.895587273,0,0.704412727,0,3.66E-28,0.151181583,0,0.131940291,0
19/09/2017,21,1.72,0,0,1.179529303,0,0.540470697,0,4.77E-24,0.021503806,0,0.018766958,0
19/09/2017,22,1.36,0,0,0.916521739,0,0.443478261,0,8.64E-14,1.37E-06,0,1.06E-06,0
19/09/2017,23,2.04,0,0,1.439914019,0,0.600085981,0,3.92E-18,0.068659362,0,0.059920897,0
20/09/2017,0,1.61,0,0,1.090022056,0,0.519977944,0,6.10E-22,0.005294084,0,0.004620292,0
20/09/2017,1,1.05,0,0,0.707608696,0,0.342391304,0,1.87E-14,5.54E-07,0,4.26E-07,0
20/09/2017,2,1.04,0,0,0.700869565,0,0.339130435,0,7.50E-14,1.09E-06,0,8.49E-07,0
20/09/2017,3,1.01,0,0,0.680652174,0,0.329347826,0,9.58E-14,1.19E-06,0,9.25E-07,0
20/09/2017,4,1.01,0,0,0.680652174,0,0.329347826,0,9.58E-14,1.19E-06,0,9.25E-07,0
20/09/2017,5,1.01,0.073188,0.073188,0.631329826,0,0.305482174,0,2.17E-14,5.82E-07,0,4.47E-07,0
20/09/2017,6,1.04,0.376526,0.376526,0.447123783,0,0.216350217,0,1.70E-13,1.38E-06,0,1.07E-06,0
20/09/2017,7,1.11,1.12496,0.844651803,0.265348197,0.280308197,0,7.92E-14,0,0,5.23E-07,0,6.27E-07
20/09/2017,8,1.52,1.765285,1.270882541,0.249117459,0.494402459,0,1.50E-14,0,0,3.13E-07,0,3.47E-07
20/09/2017,9,0.61,2.473571,0.61,5.26E-17,1.518060383,0,7.90E-17,0,0,0.148489989,0,0.089093994
